elapsed.time,key_resp.keys,key_resp.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,instrAXCPTLoop.thisRepN,instrAXCPTLoop.thisTrialN,instrAXCPTLoop.thisN,instrAXCPTLoop.thisIndex,instrAXCPTLoop.ran,AXCPT_resp.keys,AXCPT_resp.corr,AXCPT_resp.rt,AXCPTtrialsLoop.thisRepN,AXCPTtrialsLoop.thisTrialN,AXCPTtrialsLoop.thisN,AXCPTtrialsLoop.thisIndex,AXCPTtrialsLoop.ran,trialNumber,trial,cueType,probeType,trialType,corrResponse,break1.duration,restBreak1_key_resp.keys,restBreak1_key_resp.rt,key_resp_3.keys,key_resp_3.rt,instrNBackLoop.thisRepN,instrNBackLoop.thisTrialN,instrNBackLoop.thisN,instrNBackLoop.thisIndex,instrNBackLoop.ran,NBack_resp_1.keys,NBack_resp_1.rt,NBackTargetLoop.thisRepN,NBackTargetLoop.thisTrialN,NBackTargetLoop.thisN,NBackTargetLoop.thisIndex,NBackTargetLoop.ran,NBack_resp_2.keys,NBack_resp_2.corr,NBack_resp_2.rt,NBackTrialsLoop.thisRepN,NBackTrialsLoop.thisTrialN,NBackTrialsLoop.thisN,NBackTrialsLoop.thisIndex,NBackTrialsLoop.ran,break2.duration,restBreak2_key_resp.keys,restBreak2_key_resp.rt,key_resp_4.keys,key_resp_4.rt,instrSearchLoop.thisRepN,instrSearchLoop.thisTrialN,instrSearchLoop.thisN,instrSearchLoop.thisIndex,instrSearchLoop.ran,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,searchLoop.thisRepN,searchLoop.thisTrialN,searchLoop.thisN,searchLoop.thisIndex,searchLoop.ran,cond,targetLetter,break3.duration,restBreak3_key_resp.keys,restBreak3_key_resp.rt,key_resp_5.keys,key_resp_5.rt,instrMentRotaLoop.thisRepN,instrMentRotaLoop.thisTrialN,instrMentRotaLoop.thisN,instrMentRotaLoop.thisIndex,instrMentRotaLoop.ran,MROT_resp.keys,MROT_resp.corr,MROT_resp.rt,mentRotTrialsLooop.thisRepN,mentRotTrialsLooop.thisTrialN,mentRotTrialsLooop.thisN,mentRotTrialsLooop.thisIndex,mentRotTrialsLooop.ran,imagefile,orientation,end_resp.keys,end_resp.rt
366.675,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,6.686,right,6.656,right,27.875,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.98,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,right,15.263,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.739,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,k,6.715,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.935,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1.429,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.583,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0.895,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394.702,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0.929,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396.861,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.734,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.821,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.588,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.621,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.68,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405.511,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,0.7,0,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408.427,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,1.164,0,4,4,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411.808,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.563,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414.593,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.86,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417.676,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,1.23,0,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421.111,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,0.971,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424.296,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,1.049,0,9,9,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.553,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.826,1,0,10,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.598,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.196,1,1,11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.017,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.229,1,2,12,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.45,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.906,1,3,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.569,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.025,1,4,14,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.809,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.985,1,5,15,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.008,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.998,1,6,16,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.24,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.97,1,7,17,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.423,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,1.546,1,8,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.191,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.781,1,9,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.189,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,d,0,1.359,2,0,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.776,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.07,2,1,21,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.061,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.963,2,2,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.247,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,k,1,1.207,2,3,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.652,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.913,2,4,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.799,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.796,2,5,25,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.81,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.972,2,6,26,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.984,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.788,2,7,27,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.002,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.746,2,8,28,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.969,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.662,2,9,29,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.854,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,d,0,0.828,3,0,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.905,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.78,3,1,31,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.901,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.791,3,2,32,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.921,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.022,3,3,33,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.176,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.967,3,4,34,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.359,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.782,3,5,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.36,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.011,3,6,36,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513.594,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.791,3,7,37,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516.607,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.84,3,8,38,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519.673,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.111,3,9,39,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523.019,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.715,4,0,40,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.962,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.694,4,1,41,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528.884,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.479,4,2,42,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532.585,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.28,4,3,43,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536.087,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.16,4,4,44,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539.459,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,k,1,1.05,4,5,45,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542.73,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.681,4,6,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.64,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,1.496,4,7,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.345,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.567,4,8,48,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.134,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.749,4,9,49,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.094,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.712,5,0,50,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561.012,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.398,5,1,51,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564.631,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.994,5,2,52,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567.83,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.831,5,3,53,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.882,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.349,5,4,54,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574.455,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.952,5,5,55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577.635,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.11,5,6,56,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.953,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.78,5,7,57,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.954,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.83,5,8,58,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.007,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.512,5,9,59,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.74,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.598,6,0,60,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.553,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,1,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.971,6,1,61,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.743,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,7,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.694,6,2,62,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.644,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,k,1,1.113,6,3,63,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.962,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,1.222,6,4,64,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.403,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,,0,,6,5,65,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.598,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,2,,,target,k,,,,,,,,,,,,,,,,,,k,1,0.627,6,6,66,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.439,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,4,,,nonTarget,d,,,,,,,,,,,,,,,,,,k,0,1.191,6,7,67,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620.836,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,5,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.787,6,8,68,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623.846,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,6,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,1.529,6,9,69,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627.603,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,3,,,target,k,,,,,,,,,,,,,,,,,,d,0,1.362,7,0,70,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631.177,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,10,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.995,7,1,71,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634.396,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,8,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.879,7,2,72,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637.501,,,,,,,,,2024-01-20_09h57.36.891,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,9,,,nonTarget,d,,,,,,,,,,,,,,,,,,d,1,0.834,7,3,73,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
